5 0 1 5381.25 43047.3 0 301.195 11 6 1500 false
5 1 2 5537.5 44293.6 0 301.195 10 5 1500 false
5 2 3 5495 43961.2 0 301.195 10 5 1500 false
5 3 4 5486.25 43895.3 0 301.195 10 5 1500 false
5 4 5 5521.25 44165.7 0 301.195 10 6 1500 false
5 5 6 5566.25 44535.3 0 301.195 9 5 1500 false
5 6 7 5597.5 44776.9 0 301.195 9 5 1500 false
5 7 8 5626.25 45008.9 0 301.195 9 5 1500 false
5 8 9 5596.25 44773.5 0 301.195 9 5 1500 false
5 9 10 5648.75 45182.4 0 301.195 11 4 1500 false
